freebase:id,wikipedia:id,viaf:id,lcnaf:id,moma:id,vanda:id,ima:id,ch:id,ch:name
/m/039nyl,766029,,,5471,,,18056163,John French Sloan
,,,,,,,18056171,Barry Lewis
,,,,,,,18056173,George Thompson
/m/047mll,1118521,,,,,,18056177,Brian Dewan
,,,,,,,18056209,Tim Horn
/m/093pw8,3291499,,,5933,,,18056251,Rosemarie Trockel
/m/0kbjp9z,36494033,,,3923,,,18056259,Leopoldo Mendez
/m/09tts3,3675374,,,,,,18056281,Ilmari Tapiovaara
/m/036xzw,735781,,,,,,18056285,Emile-Jacques Ruhlmann
/m/057x7r,,,,,65985,,18056291,Christo Javacheff
/m/0663_y,1919667,,,559,,,18056293,Max Bill
,,,,,,,18056319,James McGuigan
/m/03n0hg,899292,,,,,,18056343,Antoine Denis Chaudet
/m/0180z2,177199,,,,,,18056345,Charles Percier
/m/09fly1,3477566,,,,,,18056369,Pierre-Francois-Leonard Fontaine
/m/0g57067,30151183,,,,13321,,18056381,Thomas Shotter Boys
/m/09pbvr,3604091,,,,,,18056403,Demetre Chiparus
/m/02h8dl,494993,,,,,,18056417,Trenton Doyle Hancock
/m/0288y9g,9439111,,,,,,18056447,Nick Waplington
/m/09_xn,40112,,,1364,5875,18299107,18056507,Salvador Dalí
/m/0b5f0z,3891922,,,,,,18056551,Joseph Fuchs
/m/04g0p0,1191710,,,,,,18056645,Collective for Living Cinema
/m/052prf,1452234,,,4117,,,18056695,Victor Moscoso
/m/03f6cvk,15526024,,,,61905,,18056697,Neon Rose
/m/027pwrv,8924169,,,,,,18056707,East Wind
/m/054l0v,1476925,,,,,,18056709,Jay Chiat
,,,,,30840,,18056711,Dottie
/m/0bwljfl,27207667,,,8396,,,18056721,John H. Myers
/m/03dldr,810126,,,,,,18056725,Rick Griffin
/m/05qb989,9753938,,,,,,18056727,Peter Bailey
/m/0bwzhw,4321009,,,,,,18056767,Peter Butcher
/m/03p7m0,912428,,,,,,18056899,Samuel Yellin
/m/0fx4s5,6214185,,,,,,18056967,Serge Lutens
/m/079lgb,2402234,,,,,,18056969,Phil Mitchell
/m/02p_10k,10020911,,,,,,18056975,Carol Anthony
/m/02x4d64,12775249,,,,,,18056989,David Strong
,,,,,,,18056997,Larsen
/m/0h_9k7x,,,,,,,18056999,Arthur Ignatius Keller
,,,,,,,18057005,Carlos Huerta
/m/02j22x,502656,,,,,,18057023,David Stone
,,,,,,,18057025,Albano
,,,,,,,18057027,Mike Hicks
/m/0c2qzf,4444101,,,,,,18057037,Pier Francesco Mola
,,,,,,,18057039,Ortega
/m/03hhxn,854669,,,,,,18057049,Antoine Louis Barye
/m/0h_br6f,34387039,,,,,,18057071,Carlo Amati
/m/04lgxlg,19285036,,,,,,18057081,Pietro Camporese the Younger
/m/0g54v6v,30034070,,,,,,18057083,Charles Michel-Ange Challe
/m/09vzn3,3697407,,,,,,18057085,Charles-Louis Clérisseau
/m/0417tq,7738095,,,,,,18057099,Claude-Nicolas Ledoux
/m/0gqktv,6818006,,,,,,18057105,Pierre-Louis Moreau-Desproux
/m/03gx3_d,14762722,,,,,,18057107,Pierre-Adrien Paris
/m/04m5yz,1250909,,,,,,18057117,Peter Kuhlman
,,,,,,,18057119,Mark Peterson
,,,,,,,18057127,Thomas Strong
,,,,,,,18057129,W. Baker
,,,,,,,18057137,Planier
/m/0gysxn1,32382203,,,,,,18057145,Luigi Rossini
/m/0byk96,4350538,,,,,,18057147,André-Jacob Roubo
,,,,,,,18057157,Unknown
,,,,,,,18057161,Unknown
,,,,,,,18057171,Unknown
/m/0fv4lh,6173130,,,3572,,,18057187,Harvey Littleton
/m/0bg5cm,4062778,,,,,,18057249,Preston Scott Cohen
,,,,,,,18057295,George Schmidt
/m/03gmfy,846558,,,,,,18057297,IDG
/m/044jl0,1083210,,,,13415,,18057317,Lord & Taylor
/m/01cy4y,203793,,,,,,18057343,"Ministry of Defense, United Kingdom"
,,,,,,,18057361,William Spooner
/m/03cw9g,797666,,,,,,18057393,Filippo Juvarra
/m/0cc9fjg,27756090,,,,,,18057421,Jane Thompson
,,,,,,18294807,18057483,Henri Cros
,,,,,,,18057507,Villa Demidoff
/m/02z5bhw,13069809,,,,,,18057513,Jean Dunand
/m/04gr88_,18883065,16581031,,,,,18057529,Roy McMakin
/m/07s8dm3,24341703,,,,,,18057531,Heath Ceramics
/m/05mxdl,1680781,,,,50936,,18057549,Aegidius Sadeler
/m/027695k,8517688,,,,,,18057551,Cherubino Alberti
/m/0_52,2526,,,,,,18057589,Agostino Carracci
/m/031ch,11460,,,8455,2399,,18057631,Ford Madox Brown
/m/04f57y5,18512349,,,,,,18057677,Jan van de Velde
/m/0gtv_ty,31839648,,,,,,18057741,Colossal Pictures
/m/05h1_63,21569680,,,,,,18057765,Joaquim Tenreiro
/m/03dvjd,816238,,,,,,18057783,Bernard Palissy
/m/0281wxk,,,,,,,18057795,Oliver Smith
/m/0282j_j,9272767,,,,,,18057803,Freddy Wittop
/m/03c0_pv,13297549,,,,,,18057821,Paul Becker
/m/0gg709b,30889853,,,,15883,,18057873,Adriaen Collaert
,,,,,,,18057889,Epic
,,,,,,,18057937,Craig Wood
/m/02fr7_,481729,67278466,,,,,18057941,E. Fay Jones
/m/0bh99ng,26615530,,,,,,18057943,Landers Frary & Clark
/m/032h4l,681518,,,,,,18057953,Giovanni Paolo Panini
/m/0gc9cr,,,,,,,18057955,Kristian Vedel
/m/0cw3g1,4938750,,,515,,,18057961,Lucian Bernhard
/m/02r5tbs,11271126,,,,,,18057983,Marten de Vos
/m/04rd8_,1304174,56883752,,,,,18058085,Edwin Howland Blashfield
/m/03cx8wq,14189397,,,,,,18058131,Harry Fenn
,,,,,,,18058139,Annin
,,,,,,,18058257,Bross
,,,,333,,,18058269,George Barker
/m/047ncmk,18084581,,,,,,18058275,Eduardo Zamacois y Zabala
,,,,,,,18058285,John Andrew
/m/07k8hz6,23998938,,,,,,18058297,Mary Nimmo Moran
/m/03cdgcd,13663546,,,,,,18058299,Theodore R. Davis
,,,,,,,18058321,Jacqueline U.
/m/09gprg3,25313249,,,,,,18058327,Frank Jay Haynes
/m/03y9bw2,16532086,15073717,,,,,18058329,John K. Hillers
,,,,,,,18058337,Paul Haigh
/m/09rxc_m,25540081,,,,,,18058345,Jean-Baptiste Lallemand
/m/0h3wfyf,32740907,,,2700,,,18058415,Ludwig Hohlwein
,,,,,,,18058535,Burroughs
/m/07mjbd,2551029,,,,,,18058615,Jean Baptiste Le Prince
/m/02cw6w,465931,,,,,,18058701,Jonathan Ive
/m/02vzzwv,31594435,,,,,,18058829,Humanscale
/m/093k4j,3289056,,,2631,,,18058887,Sheila Hicks
/m/08rbvg,3099319,,,,,,18058915,Thomas Lamb
/m/0bt97h,4269325,,,,,,18058945,McKim Mead and White
/m/04d1f31,,,,,,,18058957,Luciano Benetton
/m/02w8bn_,12483747,,,,,,18058961,Margaret Helfand
/m/01p7g3j,409346,,,,,,18059029,The Atlantics
/m/0g5709t,30181328,,,,,,18059073,Richard H. Mandel House
/m/0269y23,,,,7938,,18306897,18059075,Tom Dixon
/m/05rdq_,1725757,,,7999,,18307375,18059077,Marc Newson
,,,,,,,18059079,Thomas Radcliffe
,,,,,,,18059093,"""P. Ya"""
,,,,,32911,18298309,18059095,George Smith
,,,,,,,18059127,William Harrison I
/m/0f1c9,53604,,,3595,,,18059131,Adolf Loos
/m/02qsr35,10874420,12336802,,3843,,,18059149,Herbert Matter
,,,,,,,18059187,2x4
,,,,,,,18059199,Bill Anton
/m/09yfgw,3740594,,,,,,18059201,Crane &  Company
,,,,,,,18059357,Dennis Diderot
/m/0j4nb,69761,,,399,,,18059359,Herbert Bayer
/m/02q5y2x,10229040,,,,,,18059467,George Loring Brown
,,,,,,,18059481,Marco Grassi
,,,,,,,18059625,Bright Star
/m/0nk5b,95171,,,7241,,,18059631,Panasonic
,,,,,34884,,18059659,"Mag Instrument, Inc."
/m/0h3tqv6,32727329,,,,,,18059703,François Vivares
/m/046cp,21816397,,,,,,18059737,John Jay
/m/04rf2s,1304471,,,,73755,,18059897,Jacques-François Blondel
/m/09gn77t,25143253,,,3854,,18307863,18059961,Ingo Maurer
/m/02fvkd,482575,,,,,,18059963,Pietro da Cortona
,,,,,,,18060071,Chadwick
/m/02ryhfk,11929859,,,,,,18060073,Nick Butler
,,,,,,,18060075,Pierre Germain
,,,,,,,18060105,PD
/m/0k28_17,36258085,,,,,,18060113,Antoine Aveline
,,,,,,,18060117,Gerlach
,,,,,,,18060121,Jacques Dumont
,,,,,44570,,18060133,Thomas Johnson
/m/07k14w,,,,,,,18060151,Matthias Darly
,,,,,,,18060157,Unknown
/m/08lgcf,3026523,,,,,,18060159,Pieter Coecke van Aelst
,,44338254,93033314,,,,18060169,Bachelier
,,,,,,,18060171,François Cuvilliés
/m/03fzzx,840184,19737376,,,,,18060189,Hendrik Goltzius
/m/01r0ss,294462,,,,34934,,18060193,Anthony van Dyck
/m/01fbwn,214028,,,,,18300735,18060209,Antonio Canale
/m/03cmpp,794886,17495441,,1116,,,18060211,Howard Chandler Christy
/m/0k2dq00,36258337,,,,49401,,18060217,Pierre-Alexandre Aveline
,,,,,,,18060219,Bonneval
,,,,,,,18060257,Thomas Heming
/m/0gwx9s,6916168,,,,,,18060273,Nichia
/m/06zm_xl,23690207,,,,,,18060283,Maarten Vrolijk
/m/02gx21,491662,,,,,,18060335,Henry Van de Velde
,,,,,,,18060345,Barbara Brown
/m/03_f0,9906294,,,,4078,,18060351,Johann Sebastian Bach
,,,,,,,18060355,Dubois
/m/0g5rswb,30455296,,,,73149,,18060427,Jacques Chereau
/m/09gqk2w,,,,,,,18060429,Jacques-Gabriel Huquier
,,,,,45504,,18060443,Charles Wild
/m/02q1d1,,,,,4690,,18060447,William Henry Hunt
,,,,,,,18060467,English School
,,,,,,,18060471,James Roberts
,,,,,,,18060483,L. Rossi
/m/0lxb,1030,,,,,,18060487,Austrian School
/m/0h51nqv,33035325,,,,,,18060489,George Pyne
/m/07d0qb,2438128,,,,,,18060493,Rudolf von  Alt
/m/05cckk,1571751,,,,,,18060511,Edward Lamson Henry
/m/095f6y,3318467,,,,,,18060513,Franz Alt
/m/0hhtzp6,33816683,,,,,,18060517,Anna Alma-Tadema
/m/06jp6v,2065441,17218920,,479,8868,,18060523,Alexander Benois
/m/02pldt4,9599848,,,,,,18060539,Matthäus Günther
/m/03c3svm,13391189,,,,,,18060549,Marian Bantjes
/m/026jy7k,7916042,,,,,,18060565,Frederick S. Church
,,,,,,,18060719,Abraham Gallatin
/m/0h0qh2,7021089,,,,,,18060735,"Rolls Razor, Ltd."
,,,,,15104,,18060861,John Hamilton
/m/05zmpx7,22691338,,,,3726,,18060863,Henry Spicer
,,,,,,,18060881,John Pennington
/m/06zr9s4,23774395,,,,,18306823,18060899,Tord Boontje
,,,,,,,18060947,Bill Graham
/m/0307q6,656994,,,,1844,18298903,18060985,Suzuki Harunobu
,,,,,,,18060989,Utagawa Toyokuni
,,,,,,,18061035,Schubert
/m/06q07,26989,,,,7944,,18061051,Sony Corporation
,,,,,,,18061097,Wilhelm Koch
/m/0jwrv94,35952541,,,,,,18061105,Francis Lycett
/m/027h6zr,8746022,,,,9691,,18061137,Battista Franco
/m/0g5s1dm,30341180,,,,,,18061145,Jakob Frey
,,,,,,,18061159,Joseph Muller
/m/07xr4m,2683203,,,,,,18061191,Gerard Audran
/m/0bskk2,4254029,,,,,,18061199,Ferdinand Alexander Porsche
/m/028bnjj,9482391,,,8611,,,18061213,Thomas Demand
/m/03lnqz,884795,,,,,,18061223,Luigi Vanvitelli
/m/0ch57ph,27896932,,,,,,18061235,Pierre-Francois Basan
/m/0crhj7k,28489375,,,2968,,,18061267,Jacob Kainen
/m/0hgps_j,33529249,,,,,,18061277,Sheila Bridges
,,,,,,,18061293,Anstey
/m/02x3qks,12761633,,,,,,18061309,M. Louise McLaughlin
/m/0bx_z6t,,,,,,,18061315,EDRA
/m/0dkf44,5406324,,,,,,18061393,Sarah Dunsworth
,,,,,,,18061421,Janice Arnold
/m/011wgw,141986,,,,,,18061469,Toussaint L'Ouverture
/m/03hg0fv,15057312,,,,,,18061521,Louise Campbell
/m/0j7lg94,35190500,,,,,,18061551,H. Stern
/m/02r03rq,11102940,,,,,,18061559,Jessica Helfand
/m/0gqktv,6818006,,,,,,18061565,Pierre Louis Moreau Desproux
/m/01qx3t,293476,,,,,,18061569,Stora Enso
,,,,,58477,,18061575,Warner
/m/0g5pymw,30349148,,,,,,18061581,Tokujin Yoshioka
/m/027htkr,8760883,,,,,,18061607,Edison Electric Institute
,,,,,,,18061613,Michael Angelo
,,,,,,,18061621,Dominique Collin
,,,,,,,18061647,Elios
/m/037cm1,740716,,,,44568,,18061653,Richard Cosway
/m/047fd3j,,,,,3665,,18061657,John Miers
/m/05b_r93,21249091,,,,,,18061663,Lexon
/m/0gtwcsf,4447098,,,,,,18061681,Théodore de Bry
/m/0fl7l,56293,,,,,,18061687,Clive Sinclair
/m/03g_3z,849999,,,,61714,,18061689,Sinclair Radionics Ltd.
/m/08rm9c,3103351,,,,,,18061693,Parfums Caron
/m/0274yhv,8478734,,,,,,18061757,Francesco Piranesi
,,,,,,,18061773,Ugen
,,,,,,,18061813,William Frend De Morgan
/m/0h1h0xf,32563064,,,,,18307637,18061981,Halsey Ricardo
/m/03hgkm,854318,,,,,,18062025,Gerard Edelinck
,,,,,,,18062027,Arrivet
/m/0dcggz,5282846,,,,,,18062069,Rebecca Knox
/m/0g9xc3q,30613064,,,,,,18062071,Sarah Phillips
,,,,,,,18062075,Margaret Dennis
,,,,,,,18062077,Sarah Beckett
/m/0gx2n1x,32085218,,,,,,18062081,Jane Fraser
/m/04lf16z,19297781,,,,,,18062099,Claude Guy Hallé
/m/09s0_x,3647044,,,2423,,,18062129,Renato Guttuso
/m/0hmx4,66910,,,1500,,,18062133,André Derain
/m/08mfv0,3038971,44307245,,1935,,,18062135,Jean-Louis Forain
/m/0ckgtm,4732652,,,6545,,18302335,18062137,Zao Wou-ki
/m/03c9x6p,13577556,,,,,,18062201,Tom Kundig
,,,,,,,18062245,Arco
,,,,,,,18062249,Pilot
/m/027l_87,8851020,,,,,,18062279,David Rockwell
/m/03grc43,33746269,,,,,,18062281,Materialise NV
/m/02rk2rm,11581481,,,,,,18062325,Jennifer Robertson
/m/012l0,18947898,,,,,,18062333,Amnesty International
/m/08597s,2828310,,,,,,18062339,Daniel Gross
,,,,,,,18062367,Nendo
/m/0hr6y1t,34052767,,,,,,18062369,James Montalbano
/m/09fc4k,3472974,,,,,,18062399,Eton Corporation
,,,,,,,18062487,Trove
/m/05fpg1,1600591,,,,,,18062553,Bill Moggridge
/m/06gjjm,2032943,,,,,,18062585,Susan Lewis
/m/06cq3x,1995914,,,1314,,,18062597,Wim Crouwel
/m/0179y,3712,,,,,,18062607,Bell Telephone Laboratories
,,,,,,,18062611,Harry Powell
/m/041k6b,1049279,,,,9194,,18062625,Martin Sharp
,,,,,,,18062681,Greenwich School
/m/01cqlm,,,,,,,18062711,Fanny Hill
,,,,,,,18062741,Katy
/m/0l057,81669,54156251,,,,,18062761,Claude Lorrain
/m/05h1sv6,21484873,,,,,,18062773,William Brooke Thomas Trego
,,,,,,,18062783,Edward Pond
/m/06zn0m5,23777798,,,5753,,,18062789,Waldemar Swierzy
/m/0b68gb,3908184,96056622,,5189,,,18062793,Jan Sawka
,,,,,,,18062797,Guerilla Girls
/m/03cg9k8,13724649,,,6539,,,18062817,Wojciech Zamecznik
/m/0hgq5f2,33557891,,,3970,,,18062847,Tomoko Miho
/m/06ldv1,2089161,,,3480,,,18062853,Jan Lenica
/m/02w4hr_,12417903,,,4212,,,18062857,Makoto Nakamura
/m/03c8dv6,13528929,,,,,,18062859,Noriaki Yokosuka
/m/01nz1q6,34350,,,4410,52492,,18062861,Yoko Ono
/m/018tvs,181651,,,540,12452,,18062863,Joseph Beuys
/m/02rt28n,11803921,,,,,,18062869,Kishin Shinoyama
/m/0209vm,369661,,,,34921,18306905,18062871,James Dyson
/m/05cskg,,,,,,,18062873,Dyson Ltd.
/m/0crj46,4862821,73895789,,,,,18062905,Philip Galle
/m/03d2bgz,14391978,,,,,,18062911,Rodarte
/m/01c0y8,197295,,,2018,,,18062937,Roger Eliot Fry
/m/01gd2j,221889,,,,,,18062959,"Louis Rene Edouard, Cardinal de Rohan"
/m/085k0z,2831913,,,,,,18062991,Herter Brothers
/m/03wf5j9,,,,,,,18063011,Helmut Lang
/m/05f7lgf,21367432,,,,,,18063071,Kunstgewerbeschule
/m/0ct0_n,4895781,,,,,,18063085,Collins & Aikman
/m/06c99g,1989637,,,,,,18063127,Pierre Boitard
/m/01qd1p,288726,,,,13826,,18063155,U. S. Government Printing Office
/m/07yhzb,30864221,25542313,,7229,,,18063235,Rafael Viñoly
,,,,,,,18063239,Kate Mulleavy
,,,,,,,18063241,Laura Mulleavy
/m/0jt50kt,35774639,,,,,,18063283,Wilhelm Kage
/m/02x2_dw,12744828,,,,,,18063309,Seth Wells Cheney
,,,,,,,18063311,John Bennett
/m/01kqx9,247008,,,,,,18063313,Paul Manship
/m/0ddjzf_,,,,,,18307841,18063363,Erwan Bouroullec
/m/0ddjzg3,,,,,,,18063365,Ronan Bouroullec
/m/09yllr,3743118,,,,,,18063401,Bartolomeo Pinelli
/m/01b4dg,,,,,,,18063453,Sir James Thornhill
,,,,,,,18063467,Zdenek  Ziegler
/m/0d77m9,,,,,,,18063481,Pedro Almodóvar Caballero
/m/045f_k,1093884,,,,,,18063485,Fritz Fischer
/m/0b1kdl,3818361,,,,,,18063493,Wieslaw Walkuski
,,,,,,,18063495,Anne Allen
/m/07k6s35,24134069,,,4468,,,18063497,Andrzej Pagowski
/m/03cg0nq,13715313,,,,,,18063503,Stanislaw Zamecznik
/m/0jt4862,35756587,,,,,,18063553,Jacques Delisle
/m/04crzvf,18224213,,,,,,18063555,Walter Pfeiffer
,,,,,,,18063565,Robert & Durrer
,,,,,,,18063597,Karl Eckert
/m/02qcttb,10430036,,,,,,18063605,Kunsthaus Zurich
/m/0dslqy,5560288,,,,,,18063621,Amanda Levete
/m/02qxsth,11002161,52768161,,,,,18063623,Lars Spuybroek
/m/0bttbz,4278757,,,,,,18063627,Javier Mariscal
,,,,,,,18063633,Javier Gutierrez
/m/0hrdc2z,34171128,,,,,,18063635,Gaumont International
/m/02qq_v4,10818359,,,,,,18063821,Helen Hyde
,,,,,,,18063853,I E W
,,,,,,,18063861,Johann Ritter
/m/02x2phs,12736804,,,,,,18063863,Franz Mayer
/m/05jnh7,1637742,,,,,,18063875,Ron Michaelson
/m/086k8,34052,,,,10366,,18063883,"Warner Bros. Entertainment, Inc."
/m/03bxl51,6229565,,,,,,18063927,Borden Company
/m/03c2y46,13362806,,,,,,18063945,Stuart Karten Design
/m/04lj5kh,19163577,,,,,,18064155,Albert Herbert
/m/06_wwc,2272644,,,,,,18064203,Daina Taimina
/m/0dn1hn,24539248,,,,,,18064229,Wolf Bauer
/m/05c2qqn,21097999,,,,,,18064267,David Kupfer
/m/0h1jr,7664801,,,,,,18064273,3M
/m/03lk97,883619,,,,,,18064301,Willem van de Velde the Elder
/m/0413n3c,16966246,,,,,,18064331,Charles Rohault de Fleury
,,,,,,,18064335,Frantz
/m/0h1c39f,32581609,,,,12027,,18064411,Kevin Coates
/m/0m3vt,88272,105372100,,,,,18064413,Edward Gorey
,,,,,,,18064415,Samuel Wilkinson
/m/027t175,9003132,,,,39664,,18064545,Remigio Cantagallina
/m/02r14jd,11133814,,,,,,18064549,Giulio Parigi
/m/02psm2l,9801122,,,,,,18064673,Giacinto Gimignani
/m/02x68y7,12821261,,,,,,18064681,Giuseppe Marullo
/m/09v7gmc,25666261,,,,,,18064689,Francesco Manno
/m/02qt0jy,10885547,,,,,,18064695,Francesco de Mura
/m/026qknc,8075715,,,,,,18064705,Massimo Stanzione
/m/02pjbbg,9540622,,,,,,18064707,Andrea Vaccaro
/m/0g1slz,6338971,,,,,,18064711,Mattia Preti
/m/0jk_s63,3624726,,,,,,18064717,Angelo Solimena
/m/03sssv,951465,,,,,,18064719,Giacomo Cavedone
/m/04yd1_p,20199882,,,,,,18064735,Anton Sminck Pitloo
/m/03cx6k0,14186738,,,,,,18064737,Vespasiano Strada
,,,,,,,18064831,Linda Thompson
,,,,,,,18064839,Myrical
,,,,,,,18064869,Positano
,,,,,,,18064965,Sirrah
,,,,,,,18064979,Grindal
/m/0g_nq,63150,34459370,,6624,,18295329,18065033,Fernand Leger
/m/05r7xj,1723810,,,,,,18065059,Robert Peak
/m/079ltnj,,,,,,,18065085,Lazaro Hernandez
/m/05z6h0r,,,,,,,18065087,Jack McCollough
/m/02858gq,9344121,,,,,,18065091,Proenza Schouler
/m/05vpxp,1771384,,,,,,18065107,Casa da Música
/m/02zs4,30433662,,,,74878,,18065129,Ford Motor Company
/m/013pf1,151356,,,,,,18065155,Angelika Kaufmann
,,,,,,,18065167,Paolo Roberto
/m/0413300,16950557,,,,,,18065297,American Can Company
/m/0f1ct,53607,92666920,,5676,,,18065309,Edward Durell Stone
/m/097xxs,3366732,,,,,,18065323,Frederick Law Olmsted Jr.
/m/0g9x512,30502932,,,,,,18065337,Lockwood de Forest
/m/0420yl0,17116215,,,,,,18065355,Anna Maria Garthwaite
,,,,,,,18535487,Jeff Barnes
/m/03b7j3,772190,,,248,4189,,18535489,Richard Avedon
,,,,,,,18535505,Blechman
/m/01pyt1,285438,,,1633,6075,,18535555,Jean Dubuffet
,,,,,,,18535585,Hans Hansen
/m/06rp_b,2165431,,,,,,18535587,Peter Cornelius
/m/04lgj6f,19300740,,,,41607,,18535621,Peter Good
/m/01zplk,354408,,,2252,,,18535625,Arshile Gorky
/m/0c5tl,44743,,,,,18306075,18535631,Thomas Hardy
/m/01jkt6,238341,99899880,,2678,,,18535633,David Hockney
,,,,,,,18535639,Hixo
/m/0gcjf,60148,49252397,,2923,,,18535645,Jasper Johns
/m/07ypb9,2698517,,,3016,,,18535651,Alex Katz
,,,,,,,18535685,William McCaffery
/m/01vntm,322247,,,,3222,,18535691,Issey Miyake
,,,,,,,18535701,Modell
,,,,,,,18535703,Mulhouse
/m/06qds8,2149236,,,,,,18535741,Ernest Flagg
/m/08cnqq,2920109,,,,,,18535743,Tinker Hatfield
,,,,,,,18535767,Antonio Gentile
/m/0f1j3,53625,95771937,,8101,,,18535769,Paolo Soleri
/m/0j3gksq,34743603,,,5950,,,18535781,George Tscherny
/m/0cnyr23,28301049,,,6524,,,18535795,Jack Youngerman
,,,,,,,18535821,Tyler Smith
/m/03z19,23430752,,,,,,18535837,Internal Revenue Service
/m/026h1w,421246,,,,54133,,18535843,J.C. Penny
/m/01yvw2,347301,,,,,,18535845,Levi Strauss
,,,,,,,18535855,Oliphant
/m/03by15,782039,,,6260,,,18535861,Carleton E. Watkins
/m/015dvh,161535,,,,,,18535891,National Park Service
/m/01g4m_,220018,3263619,,,,,18535919,Thomas Sheraton
/m/02z59y9,13069319,,,,,,18535925,Jean-Michel Frank
,,,,,73746,,18535945,John Jackson
,,,,,75810,,18535959,James Lewis
,,,,,,,18536125,Francesco Allegrini
/m/03csd24,14062493,,,,,,18536129,Antonio Baldi
/m/03cz9vp,14254814,,,,,,18536149,Paolo Caronni
/m/0hr5wkd,34076323,,,,,,18536163,Benoit Farjat
,,,,,,,18536227,SAS [Scandinavian Airlines System]
,,,,,,,18536235,T. Johnson
/m/065_rvq,23231325,,,,,,18536251,Marco Glaviano
/m/017l96,174650,,,,38586,,18536261,Capitol Records
,,,,,,,18536265,Chelsea Porcelain Manufactory
/m/06w97mn,23445969,,,,,,18536277,Bela Borsodi
/m/01hlzm,231026,,,,,,18536279,Citibank
/m/024ztf,410200,,,3123,,,18536297,Poul Kjaerholm
/m/0dt5tg,5572776,,,,,,18536307,Mary Richards
,,,,,,,18536311,Anna Williams
,,,,,,,18536333,Mrs. Watson
/m/09p4y4,3600867,,,,,,18536349,Ackworth School
/m/09dgqj,3457421,46808185,,,,,18536373,Serge Ivan Chermayeff
/m/0n3j5n9,,,,,,,18536383,Tod Williams
/m/0cl7cd,4748112,,,,,,18536387,Wes Wilson
/m/05vhmb,1769054,,,,,,18536389,Matthew Baird
,,,,,,,18536411,Sarah Barrett
,,,,,,,18536453,Abigail Freeman
/m/0b_hbp,4386474,,,,,18303901,18536507,Christofle
/m/01_v75,364576,,,,,,18536563,Marmon Motor Car Company
,,,,,34590,,18536565,Boucher
/m/01rzkj,301708,,,4324,,,18536617,Isamu Noguchi
/m/03n20b,899786,,,,,,18536621,Zenith Radio Corporation
/m/09gjd2,3493570,,,4967,,,18536623,Terence Harold Robsjohn-Gibbings
/m/0ch5k78,27997634,,,,38164,18299451,18536723,Newcomb Pottery
,,,,,40670,,18536809,Richard Watson
,,,,,,,18536811,Jason Short
/m/026v5,7952,,,,,,18536817,Digital Equipment Corporation
/m/02g110,484143,,,6210,,,18536857,Otto Wagner
/m/09jv4p,3531525,77118926,,,,,18536903,Joseph Urban
,,,,,,,18536907,William Moore
/m/0635bb,1878698,,,2702,,,18536969,Steven Holl
,,,,,,,18537089,Kronach
,,,,,,,18537187,Belleek
/m/07bvsh,2420659,,,7261,,,18537201,Poul Henningsen
/m/04f4nwg,18418394,,,,,,18537209,Thomas Bentley
/m/044z3,16295,,,6278,,18297569,18537211,Josiah Wedgwood
/m/0bs2hq3,26993239,,,,,,18537277,Guy Boucher
/m/0h7p7mx,33258107,,,,35442,,18537299,Thomas Mayer
,,,,,,,18537301,Thomas Godwin
,,,,,,,18537307,Enoch Wood
/m/01626g,165654,,,,,,18537309,Thomas Wolfe
,,,,,,,18537327,Artur Braun
/m/04hj22,1209986,,,,,,18537329,Fritz Eichler
,,,,,,,18537331,Max Braun
,,,,,,,18537389,Edith Brown
/m/0gx0vc4,32170070,,,,,,18537399,Agostino Brunias
,,,,,,,18537437,CGM
/m/0n3jhr4,,,,4268,,,18537453,Walter von Nessen
,,,,,,,18537459,Alexander Anderson
/m/02h_g,9132,,,,68183,,18537465,Dale Chihuly
,,,,,,,18537481,Clen
/m/0gl05pd,31397653,,,,,,18537483,Manade
/m/03p25b,910432,,,5197,,,18537489,Carlo Scarpa
,,,,4257,31615,18308193,18537495,George Nelson
/m/09lxzz,3565526,,,,,,18537497,Howard Miller Clock Company
/m/0c3zkvy,,,,,,,18537501,Clignancourt
/m/036dhk,730353,,,,,,18537509,Luigi Colani
,,54252791,2002000308,,,,18537517,Peter Coles
/m/0gwqp9,6912859,,,,,,18537525,James O'Halloran
/m/05t9r8,1754021,,,,,,18537527,Terence Conran
/m/0bkt8_,,,,,,,18537533,Schick
/m/05myhlw,21696032,,,,,,18537537,Enrico Coveri
/m/0h_9qbz,34380254,,,,,,18537571,Dazey Corporation
,,,,,52147,,18537577,Beck
,,,,,4071,,18537601,Corneille
/m/0gvv1x7,31883967,,,,,,18537667,Walter Maria Kersting
/m/076t9s1,23890563,,,,,,18537695,Jordan Doner
/m/030hz6,659591,,,,,,18537697,Ronaldus Shamask
,,,,,,,18537715,Aubusson
,,,,,,,18537727,Elam
,,,,,,18307985,18537745,William Eley
/m/04rhlw,1305464,,,,,,18537773,Etienne-Maurice Falconet
/m/0czddqq,28723550,,,,,,18537799,Roger Ferriter
/m/01gh24,222599,17260670,,,72310,,18537805,John Flaxman
/m/03sb5h,946362,,,,,,18537833,Samsonite
/m/03gy3jd,14793258,,,,,,18537841,Franz Cizek
,,,,,42898,,18537899,John Hewitt
,,,,6559,,,18537909,Carlo Zen
,,,,,,,18537949,Fred Brown
/m/0854b,33807,24663766,,2359,34571,,18537963,Walter Gropius
/m/041659y,17031923,,,,,,18537975,Ruth Asawa
